Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Global Net Lease,https://www.crunchbase.com/organization/global-net-lease,"Nov 7, 2025","$2,913,398,947",Not Started,"Commercial Real Estate, Real Estate, Real Estate Investment","New York, New York, United States","Global Net Lease provides commercial property investment, acquisition, and management with stable income and long-term growth.","143,723",http://globalnetlease.com/,$500M to $1B,"HSBC, Bank of America, Societe Generale, Bank of Montreal, KeyBank",HSBC,https://x.com/GlobalNetLease,https://www.linkedin.com/company/global-net-lease/,51-100,"$300,000,000","Jan 1, 2013"
Open Bank,https://www.crunchbase.com/organization/open-bank,"Nov 7, 2025","$25,000,000",Not Started,"Banking, Consulting, Financial Services","Los Angeles, California, United States",Open Bank is a commercial bank primarily serving Korean-American communities.,"159,690",https://opbancorp.q4ir.com/,$50M to $100M,—,—,,https://in.linkedin.com/company/open-bank,101-250,"$25,000,000",2005
US Metro Bank,https://www.crunchbase.com/organization/us-metro-bank,"Nov 7, 2025","$57,800,000",Not Started,"Banking, Financial Services, Insurance, Personal Finance","Garden Grove, California, United States",US Metro Bank is a full-service commercial nonmember bank that provides deposit and loan products as well as related banking services.,"188,541",https://www.usmetrobank.com/,$10M to $50M,—,—,,https://www.linkedin.com/company/us-metro-bank-1,51-100,"$31,900,000","Jan 1, 2006"
Farmhouse,https://www.crunchbase.com/organization/farmhouse-49d0,"Nov 7, 2025","$20,000,000",Not Started,—,"San Francisco, California, United States","Farmhouse, Inc. is a public company that focuses on merging technology, intellectual property, and consumer products, particularly drinks.","207,316",https://vault.farmhouse.tv/,—,GHS Investments,GHS Investments,https://x.com/farmhouse_inc?mx=2,https://www.linkedin.com/company/farmhouseinc,1-10,"$20,000,000",—
Archer,https://www.crunchbase.com/organization/archer-b2aa,"Nov 6, 2025","$3,480,700,000",Not Started,"Aerospace, Air Transportation, Electric Vehicle, Manufacturing","San Francisco, California, United States",Archer is an aerospace company that developed an electric vertical takeoff and landing aircraft tailored for urban air mobility systems.,299,https://www.archer.com/,—,"Wellington Management, BlackRock, FJ Labs, Stellantis, ARK Investment Management","BlackRock, Stellantis, United Airlines",https://x.com/ArcherAviation,https://www.linkedin.com/company/flyarcher,501-1000,"$650,000,000",2020
Inception,https://www.crunchbase.com/organization/inception-1dd9,"Nov 6, 2025","$57,000,000",Not Started,"Artificial Intelligence (AI), Information Technology, Natural Language Processing, Software","Palo Alto, California, United States",Inception develops diffusion large language models for latency-sensitive applications.,684,https://www.inceptionlabs.ai/,—,"Menlo Ventures, NVentures, Mayfield Fund, Innovation Endeavors, Amplify Partners","Amazon Web Services, Menlo Ventures",https://x.com/inceptionAILabs,https://www.linkedin.com/company/inception-labs-ai,11-50,"$50,000,000",2024
DealMaker,https://www.crunchbase.com/organization/dealmaker,"Nov 6, 2025","$20,000,000",Not Started,"Finance, FinTech, Software","New York, New York, United States","DealMaker provides capital raising technology that transforms how companies raise funds, engage investors, and build community.","1,604",https://dealmaker.tech/,$10M to $50M,"CIBC Innovation Banking, Information Venture Partners, Conconi Growth Partners, Mawer Investment Management Ltd., The Canadian Securities Exchange","CIBC Innovation Banking, Information Venture Partners, The Canadian Securities Exchange",https://x.com/dealmakertech,https://linkedin.com/company/dealmakertech,101-250,"$20,000,000",2018
Amae Health,https://www.crunchbase.com/organization/amae-health,"Nov 6, 2025","$40,100,000",Not Started,"Health Care, Medical, Mental Health","San Francisco, California, United States",Amae Health specializes in integrated outpatient care for individuals with severe mental illness.,"2,453",https://www.amaehealth.com/,$1M to $10M,"8VC, Bling Capital, Healthier Capital, Virtue, Quiet Capital","Altos Ventures, One Mind Accelerator, Quiet Capital, Virtue",,https://www.linkedin.com/company/amae-health,11-50,"$25,000,000",2022
Upway,https://www.crunchbase.com/organization/upway,"Nov 6, 2025","$120,601,438",Not Started,"E-Commerce, Marketplace, Sporting Goods","Gennevilliers, Ile-de-France, France","Upway offers an online platform that offers refurbished electric bicycles, providing access to inspected, repaired and certified e-bikes.","2,733",https://upway.fr/,—,"Sequoia Capital, SignalRank, Transition, Global Founders Capital, Galvanize Climate Solutions","A.P. Moller Holding, EXOR N.V., Korelya Capital, Sequoia Capital",https://x.com/UpwayShop,https://www.linkedin.com/company/shopupway,101-250,"$60,000,000",2021
Elephas,https://www.crunchbase.com/organization/elephas-biosciences,"Nov 6, 2025","$163,500,000",Not Started,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Medical","Madison, Wisconsin, United States","Elephas harnesses latest advances in cancer biology, multimodal microscopy, and artificial intelligence to empower clinical decision-making.","2,881",https://elephas.com/,$1M to $10M,"ARCH Venture Partners, Sands Capital Ventures, Northpond Ventures, Venture Investors, Moore Strategic Ventures","ARCH Venture Partners, Northpond Ventures, State of Wisconsin Investment Board, Venture Investors",,https://www.linkedin.com/company/elephasbiosciences,101-250,"$40,000,000",May 2020
Nara Organics,https://www.crunchbase.com/organization/nara-organics,"Nov 6, 2025","$51,354,977",Not Started,"Food and Beverage, Manufacturing, Organic","New York, New York, United States",Nara Organics manufactures organic infant formula delivered directly to the consumers.,"3,552",https://nara.com/,$1M to $10M,"Company Ventures, Torch Capital, AlleyCorp, Corazon Capital, Initialized Capital","AlleyCorp, Platinum Mile Ventures, Torch Capital",,https://www.linkedin.com/company/nara-organics,1-10,"$15,465,990",2018
Metafuels,https://www.crunchbase.com/organization/metafuels,"Nov 6, 2025","$46,787,919",Not Started,"Clean Energy, CleanTech, GreenTech, Renewable Energy","Zürich, Zurich, Switzerland",Metafuels is a swiss climate tech startup developing affordable and sustainable aviation fuel with proprietary aerobrew technology.,"4,708",https://www.metafuels.ch/,—,"Verve Ventures, Contrarian Ventures, Energy Impact Partners, Fortescue Future Industries, UVC Partners","Celsius Industries, Contrarian Ventures, Energy Impact Partners, Swiss Federal office of Energy, UVC Partners",,https://www.linkedin.com/company/metafuels/about/?viewAsMember=true,1-10,"CHF20,000,000",2021
Mirion Technologies,https://www.crunchbase.com/organization/mirion-technologies,"Nov 6, 2025","$3,005,000,000",Not Started,"Electronics, Manufacturing, Test and Measurement","Irvine, California, United States","Mirion Technologies is provides radiation detection, and monitoring solutions for the nuclear power, military, and medical.","5,735",https://www.mirion.com/,$100M to $500M,"Goldman Sachs, T. Rowe Price",T. Rowe Price,,https://www.linkedin.com/company/mirion-technologies-inc,1001-5000,"$450,000,000",2005
MiSalud,https://www.crunchbase.com/organization/misalud,"Nov 6, 2025","$13,000,000",Not Started,"Health Care, Wellness","Palo Alto, California, United States",MiSalud offers a unique combination of personalized preventative wellness services.,"5,951",http://www.misalud.ai/,$1M to $10M,"Ulu Ventures, Samsung NEXT, Magnify Ventures, Redwood Capital Partners, IGNIA","IGNIA, Magnify Ventures, Samsung NEXT",https://x.com/misaludhealth,https://www.linkedin.com/company/misaludhealth/,11-50,—,Jan 2021
Generate Capital,https://www.crunchbase.com/organization/generate-capital,"Nov 6, 2025","$8,127,611,356",Not Started,"Finance, Financial Services, Sustainability","San Francisco, California, United States",Generate Capital is an investment and operating platform for sustainable infrastructure.,"6,366",https://generatecapital.com/,$50M to $100M,"Wellcome Trust, Harbert Management Corporation, CBRE Investment Management, Railways Pension Scheme, QIC","AustralianSuper, CCM Energy, QIC",https://x.com/GenerateCapital,https://www.linkedin.com/company/generatecapital,251-500,"$1,000,000,000","Sep 8, 2014"
fomo,https://www.crunchbase.com/organization/fomo-ac27,"Nov 6, 2025","$19,000,000",Not Started,"Cryptocurrency, FinTech, Web3","New York, New York, United States",fomo is the first blockchain based trading application made for everyone. Get started in minutes and access any asset you desire,"7,914",https://fomo.family/,$1M to $10M,"Coinbase Ventures, Archetype, Benchmark, Balaji Srinivasan, Harry Stebbings",Benchmark,https://x.com/tryfomo,https://www.linkedin.com/company/tryfomo/,1-10,"$17,000,000",2024
Aily Labs,https://www.crunchbase.com/organization/aily-labs,"Nov 6, 2025","$100,518,159",Not Started,"Artificial Intelligence (AI), Information Technology, Software","Munich, Bayern, Germany",We empower business with AI.,"7,950",https://ailylabs.com/,$10M to $50M,"Insight Partners, FPV Ventures, JP Morgan","FPV Ventures, Insight Partners",,https://www.linkedin.com/company/ailylabs/,251-500,"$80,000,000",2020
Spotawheel,https://www.crunchbase.com/organization/spotawheel,"Nov 6, 2025","€417,675,000",Not Started,"Automotive, Predictive Analytics","Athens, Attiki, Greece",Spotawheel is a tech-driven used cars dealership platform that takes customer trust to a whole new level,"8,145",https://www.spotawheel.com/,—,"Endeavor Catalyst, VentureFriends, FJ Labs, Rockaway Ventures, Bossa Invest","Pollen Street Capital, Velocity Partners, VentureFriends",https://x.com/spotawheel,https://www.linkedin.com/company/spotawheel,101-250,—,2016
Boston Legacy Football Club,https://www.crunchbase.com/organization/boston-legacy-football-club,"Nov 6, 2025","$100,000,000",Not Started,"Soccer, Sports, Women's","Boston, Massachusetts, United States",Boston Legacy Football Club is a women's soccer club that competes in the NWSL.,"8,190",https://bostonlegacyfc.com/,$10M to $50M,"Bank of America, Judea Skies Watkins, 888 Midas","888 Midas, Bank of America, Judea Skies Watkins",https://x.com/nwslboston,https://www.linkedin.com/company/boston-legacy-fc,11-50,—,2023
Truffle Security,https://www.crunchbase.com/organization/truffle-security,"Nov 6, 2025","$40,000,000",Not Started,"Cyber Security, Information Technology, Network Security, Software","San Francisco, California, United States",Truffle Security is an open source cybersecurity company that offers solutions for finding and remediating leaked software credentials.,"8,673",https://trufflesecurity.com/,$1M to $10M,"Andreessen Horowitz, Intel Capital, SignalRank, Abstract, Lytical Ventures","Andreessen Horowitz, Intel Capital",https://x.com/trufflesec,https://www.linkedin.com/company/trufflesecurity,11-50,"$25,000,000",2019
Digs,https://www.crunchbase.com/organization/digs-8801,"Nov 6, 2025","$19,000,000",Not Started,"Artificial Intelligence (AI), Construction, SaaS, Smart Building","Vancouver, Washington, United States","Digs is an AI-powered collaboration platform that streamlines pre-construction planning, document collaboration, and homeowner handover.","8,704",https://digs.com/,$1M to $10M,"FUSE, Betaworks, Flying Fish Partners, Oregon Venture Fund, Portland Seed Fund","FUSE, Legacy Capital Ventures, Oregon Venture Fund, SPLY Capital",https://x.com/digs,https://www.linkedin.com/company/digshq,11-50,"$5,000,000",2022
Hines,https://www.crunchbase.com/organization/hines,"Nov 6, 2025","$705,195,143",Not Started,"Property Management, Real Estate, Real Estate Investment","Houston, Texas, United States","Hines is a global real estate investment firm that creates quality projects for its investor partners, clients, and local communities.","8,730",https://www.hines.com/,$1B to $10B,"Cheyne Capital Management, Clean Energy Finance Corporation, ING Group, Bank OZK, Deutsche Hypothekenbank","Bank OZK, Cheyne Capital Management, ING Group",https://x.com/hines,https://www.linkedin.com/company/hines,1001-5000,"€96,000,000",1957
Worldline,https://www.crunchbase.com/organization/worldline,"Nov 6, 2025","€1,000,000,000",Not Started,"Finance, Financial Services, Payments, Service Industry","La Défense, Ile-de-France, France",Worldline is the platform that provides payments and transactional services.,"9,151",http://worldline.com/,$1B to $10B,"Bpifrance, BNP Paribas, Crédit Agricole",Crédit Agricole,https://x.com/worldlineglobal,https://www.linkedin.com/company/worldlineglobal/,10001+,"€500,000,000",1974
BTRY,https://www.crunchbase.com/organization/btry,"Nov 6, 2025","$6,904,318",Not Started,"Battery, Manufacturing, Renewable Energy, Semiconductor","Dubendorf, Zurich, Switzerland",BTRY is a semiconductor manufacturing company that designs and develops fast charging solid-state lithium ion batteries.,"9,366",https://www.btry.ch/,—,"HTGF (High-Tech Gruenderfonds), Redstone.VC, Linear Capital, Zürcher Kantonal Bank, Venture Kick","HTGF (High-Tech Gruenderfonds), Redstone.VC, Venture Kick",https://x.com/BTRY_AG,https://www.linkedin.com/company/btry-ag/,11-50,"$5,700,000",2023
Oleria,https://www.crunchbase.com/organization/oleria,"Nov 6, 2025","$60,099,996",Not Started,"Cyber Security, Risk Management, Security, Software","Bellevue, Washington, United States",Oleria is an identity security company that offers proactive tools for identifying and mitigating risks to organizations.,"12,820",https://www.oleria.com/,—,"Salesforce Ventures, Zscaler, Evolution Equity Partners, Tapestry VC","Evolution Equity Partners, Salesforce Ventures",https://x.com/oleriasecurity,https://www.linkedin.com/company/oleriasecurity,51-100,"$18,999,996",2022
Evotrex,https://www.crunchbase.com/organization/evotrex,"Nov 6, 2025","$16,000,000",Not Started,"Automotive, Electric Vehicle, Manufacturing","Los Angeles, California, United States","Evotrex focused on changing outdoor travel and adventure by introducing clever, power-generating RV trailers geared for self-sufficiency.","12,926",https://www.evotrex.com/,—,"Vision Plus Capital, Kylinhall Partners, Unity Ventures, Steven Yang, Xstar Capital",Xstar Capital,https://x.com/evotrexnow,https://www.linkedin.com/company/evotrexnow,11-50,"$16,000,000",2024
