Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Semnur Pharmaceuticals,https://www.crunchbase.com/organization/semnur-pharmaceuticals,"Sep 23, 2025","$106,000,000",Not Started,"Biotechnology, Life Science, Pharmaceutical","Los Altos, California, United States",Semnur Pharmaceuticals is a specialty pharmaceutical company focusing on clinical and commercial development of innovative products.,"46,432",https://semnurpharma.com/,$1M to $10M,"Vivo Capital, Canaan Partners, Frazier Healthcare Partners",—,https://x.com/semnurpharma,https://www.linkedin.com/company/semnur-pharmaceuticals-inc,1-10,"$100,000,000",2013
Argyle,https://www.crunchbase.com/organization/argyle-9a25,"Sep 23, 2025","$107,600,000",Not Started,"Consumer Lending, Developer APIs, FinTech, Lending, Mortgage, Rental, Rental Property, Software","New York, New York, United States","Argyle is the leading provider of direct-source, consumer-permissioned income, employment, and asset verifications","47,730",https://www.argyle.com/,$10M to $50M,"Bain Capital Ventures, Correlation Ventures, F-Prime, SignalFire, Checkr","Bain Capital Ventures, Checkr, Mastercard, Rockefeller Capital Management, SignalFire",https://x.com/withArgyle,https://www.linkedin.com/company/argylesystems,101-250,—,"Dec 1, 2018"
Horace Mann,https://www.crunchbase.com/organization/horace-mann-2,"Sep 23, 2025","$600,000,000",Not Started,"Auto Insurance, Financial Services, Insurance, Life Insurance","Springfield, Illinois, United States","Horace Mann provides auto insurance, life insurance, and financial services.","52,295",http://www.horacemann.com/,$1B to $10B,—,—,https://x.com/horacemann,https://www.linkedin.com/company/horace-mann,1001-5000,"$300,000,000",1945
Artisanal Spirits Company,https://www.crunchbase.com/organization/artisanal-spirits-company,"Sep 23, 2025","£35,000,000",Not Started,"Craft Beer, Manufacturing, Wine And Spirits","Edinburgh, Edinburgh, City of, United Kingdom",Artisanal Spirits Company is a manufacturer and seller of alcoholic beverages.,"56,811",https://artisanal-spirits.com/,$10M to $50M,Santander,Santander,,https://www.linkedin.com/company/the-artisanal-spirits-company-limited,101-250,"£35,000,000",2015
Klepierre,https://www.crunchbase.com/organization/klepierre,"Sep 23, 2025","€500,000,000",Not Started,"Commercial Real Estate, Product Design, Real Estate, Shopping","Paris, Ile-de-France, France",The Group carries out an ambitious program of development and renovation and extension that enhance its shopping centers,"56,932",http://klepierre.com/,$1B to $10B,—,—,https://x.com/KlepierreGroup?lang=fr,https://www.linkedin.com/company/92265,1001-5000,"€500,000,000","Oct 4, 1968"
Partner Community Capital,https://www.crunchbase.com/organization/partner-community-capital,"Sep 23, 2025","$15,532,242",Not Started,"Business Development, Finance, Financial Services","Charles Town, West Virginia, United States",Partner Community Capital offers loan fund that supports entrepreneurs who are creating jobs and businesses in underserved communities.,"63,220",https://partnercap.org/,$1M to $10M,"Bank of America, Community Development Financial Institutions Fund, Appalachian Regional Commission","Appalachian Regional Commission, Bank of America, Community Development Financial Institutions Fund",,https://www.linkedin.com/company/partnercap/,11-50,"$2,000,000",2000
Skylark Lasers,https://www.crunchbase.com/organization/uniklasers,"Sep 23, 2025","£5,762,234",Not Started,"Electronics, Laser, Manufacturing","Newbridge, Edinburgh, City of, United Kingdom","Skylark Lasers specialise in the design and manufacture of ultra-reliable, high performance, compact DPSS single frequency lasers.","64,059",https://www.skylarklasers.com/,$1M to $10M,"Par Equity, Scottish Enterprise, Innovate UK, British Business Investments, Scottish Investment Bank","Innovate UK, Par Equity, Scottish Enterprise",https://x.com/SkylarkLasers,https://www.linkedin.com/company/skylarklasers,11-50,—,"Mar 20, 2013"
Insify,https://www.crunchbase.com/organization/insify,"Sep 23, 2025","€43,700,000",Not Started,"Commercial Insurance, Insurance, InsurTech","Amsterdam, Noord-Holland, The Netherlands",Insify is an insurance company that offers digital insurance solutions to freelancers and small businesses.,"64,421",https://insify.com/,$50M to $100M,"Accel, Fly Ventures, Frontline Ventures, Visionaries Club, Munich Re Ventures","Accel, Evli Growth Partners, Fly Ventures, Munich Re Ventures",https://x.com/insify,https://www.linkedin.com/company/insify/,51-100,"€16,300,000",2020
Monopar,https://www.crunchbase.com/organization/monopar,"Sep 23, 2025","$196,305,100",Not Started,"Biopharma, Biotechnology, Developer Tools, Health Care, Oncology, Therapeutics","Wilmette, Illinois, United States",Monopar Therapeutics is an emerging biopharmaceutical company focused on developing orphan oncology compounds.,"66,435",https://www.monopartx.com/,$1M to $10M,"RA Capital Management, Janus Henderson Investors, Adage Capital Management, ADAR1 Capital Management",—,,https://www.linkedin.com/company/monopar-therapeutics-inc,11-50,"$135,000,000",2014
Valstybės investicinis kapitalas,https://www.crunchbase.com/organization/valstyb%C4%97s-investicinis-kapitalas,"Sep 23, 2025","€25,000,000",Not Started,"Finance, Financial Services, Small and Medium Businesses","Vilnius, Vilniaus Apskritis, Lithuania",Valstybės investicinis kapitalas is a state investment company that invests in the growth and strategic areas of the Lithuanian economy.,"79,969",https://www.vika.lt/,—,—,—,,,1-10,"€25,000,000",2020
The Financial Risk Group,https://www.crunchbase.com/organization/the-financial-risk-group,"Sep 23, 2025","$14,000,000",Not Started,"Consulting, Financial Services, Information Technology, Venture Capital","Cary, North Carolina, United States",The Financial Risk Group is a financial services company offering implementation & business advisory services.,"83,172",http://frgrisk.com/,$1M to $10M,Main Street Capital,Main Street Capital,,https://www.linkedin.com/company/the-financial-risk-group,11-50,"$14,000,000",2002
Ethel's Bakery,https://www.crunchbase.com/organization/ethel-s-bakery,"Sep 23, 2025","$6,104,698",Not Started,"Bakery, Confectionery, Food and Beverage","Utica, Michigan, United States",Ethel's Bakery offers gluten free dessert bars and cookies.,"89,805",https://ethels.com/,—,—,—,https://x.com/ethelsbaking,https://www.linkedin.com/company/ethel's-edibles-gluten-free-baking-co-llc/,11-50,"$3,604,698",2011
Gildan,https://www.crunchbase.com/organization/gildan-7e5b,"Sep 23, 2025","$2,333,677,351",Not Started,"Apparel, Fashion, Industrial, Manufacturing","Charleston, Illinois, United States","Gildan manufactures and produces apparel, socks, and hosiery products for the industrial sector.","94,576",https://gildancorp.com/,$1B to $10B,La Caisse,La Caisse,https://x.com/gildancorp,https://www.linkedin.com/company/gildan,10001+,"$1,200,000,000",1982
Harborstone Credit Union,https://www.crunchbase.com/organization/harborstone-credit-union,"Sep 23, 2025","$20,000,000",Not Started,"Banking, Credit, Financial Services","Tacoma, Washington, United States",Harborstone offer a wide variety of products and services.,"105,119",http://www.harborstone.com/,$50M to $100M,—,—,https://x.com/Harborstone,https://www.linkedin.com/company/harborstonecu/,251-500,"$20,000,000",1955
Gestamp,https://www.crunchbase.com/organization/gestamp-north-america,"Sep 23, 2025","€500,000,000",Not Started,"Automotive, Machinery Manufacturing, Manufacturing","Madrid, Madrid, Spain",Gestamp is a manufacturing company that designs and develops metal auto parts for automotive industry.,"133,020",http://www.gestamp.com/,$10B+,—,—,https://x.com/gestamp,https://www.linkedin.com/company/gestamp,10001+,"€500,000,000",1997
Tryg,https://www.crunchbase.com/organization/tryg,"Sep 23, 2025","NOK1,448,324,000",Not Started,"Financial Services, Insurance, Life Insurance","Ballerup, Hovedstaden, Denmark",Tryg is an insurance company that offers life insurance and financial services.,"133,433",https://www.tryg.com/,$1B to $10B,—,—,https://x.com/trygir,https://www.linkedin.com/company/tryg,5001-10000,"NOK1,448,324,000",1731
Lerøy,https://www.crunchbase.com/organization/ler%C3%B8y,"Sep 23, 2025","NOK500,000,000",Not Started,"Food and Beverage, Food Processing, Retail, Wholesale","Bergen, Hordaland, Norway",Lerøy Seafood Group is a seafood company that distributes seafood products.,"143,808",https://www.leroyseafood.com/,$1B to $10B,—,—,https://x.com/LeroySeafood,https://www.linkedin.com/company/leroyseafoodgroupasa/,5001-10000,"NOK500,000,000","Jan 1, 1899"
Broadstone Net Lease,https://www.crunchbase.com/organization/broadstone-real-estate,"Sep 23, 2025","$1,850,000,000",Not Started,"Financial Services, Real Estate","Rochester, New York, United States",Broadstone Net Lease is a financial services company offering wealth management services.,"158,922",http://broadstone.com/,$100M to $500M,Stone Point Capital,—,https://x.com/broadstone,https://www.linkedin.com/company/broadstone-net-lease-inc/,51-100,"$350,000,000","Aug 8, 2006"
RespireRx Phamaceuticals,https://www.crunchbase.com/organization/cortex-pharmaceuticals,"Sep 23, 2025","$13,710,094",Not Started,"Biotechnology, Health Care, Medical, Pharmaceutical","Glen Rock, New Jersey, United States",A biopharmaceutical company focused on the discovery and development of novel drug therapies for the treatment of sleep apnea.,"201,911",http://respirerx.com/,$1M to $10M,National Institutes of Health,National Institutes of Health,,https://www.linkedin.com/company/respirerx-pharmaceuticals-inc/,1-10,"$1,499,869",1988
American Picture House Corporation,https://www.crunchbase.com/organization/american-picture-house-corporation,"Sep 23, 2025","$100,000,000",Not Started,Media and Entertainment,"New York, New York, United States","American Picture House team is made up of creative authors, filmmakers, and business experts who are all driven by the same vision","206,978",https://www.aphc.ai/,—,RH2 Equity Partners,RH2 Equity Partners,,https://www.linkedin.com/company/american-picture-house-corporation,11-50,"$100,000,000","Sep 21, 2005"
Tide,https://www.crunchbase.com/organization/tide-2,"Sep 22, 2025","$441,751,716",Not Started,"Banking, Credit, Financial Services, FinTech, Mobile Apps","London, England, United Kingdom","Tide is a business management platform that helps SMEs handle banking, invoicing, accounting, and other administrative tasks.",668,https://www.tide.co/,$1M to $10M,"Speedinvest, Goodwater Capital, LocalGlobe, Creandum, Anthemis","Anthemis, Apax Digital, Augmentum Fintech, Creandum, Fasanara Capital, Future Fifty, Goodwater Capital, Passion Capital, SBI Group, Speedinvest, The Rise Fund",https://x.com/TideBusiness,https://www.linkedin.com/company/tide-banking,1001-5000,"$120,000,000",2015
Bitmine Immersion Technologies,https://www.crunchbase.com/organization/bitmine-immersion-technologies,"Sep 22, 2025","$815,240,000",Not Started,"Bitcoin, Cryptocurrency, Information Technology","Las Vegas, Nevada, United States",Bitmine Immersion Technologies provides infrastructure for cryptocurrency mining operations.,"2,818",https://bitminetech.io/,$100M to $500M,"Founders Fund, Kraken, Republic, FalconX, Pantera Capital","ARK Investment Management, MOZAYYX",,https://www.linkedin.com/company/bitmineimmersiontech/,11-50,"$365,240,000",1995
AppZen,https://www.crunchbase.com/organization/appzen,"Sep 22, 2025","$280,600,000",Not Started,"Accounting, Artificial Intelligence (AI), Big Data, FinTech, Machine Learning","San Jose, California, United States",AppZen is a technology company that provides an AI-driven finance platform to automate and improve financial operations.,"3,117",http://www.appzen.com/,—,"Lightspeed Venture Partners, 500 Global, Riverwood Capital, Coatue, Redpoint","500 Global, Coatue, Lightspeed Venture Partners, Redpoint, Resolute Ventures, Riverwood Capital",https://x.com/appzen,https://www.linkedin.com/company/appzen,251-500,"$180,000,000","Dec 1, 2012"
Distyl AI,https://www.crunchbase.com/organization/distyl-ai,"Sep 22, 2025","$202,000,000",Not Started,"Artificial Intelligence (AI), Generative AI, Information Technology, Software","San Francisco, California, United States",Distyl AI specializes in providing artificial intelligence solutions tailored for large enterprises.,"3,698",https://distyl.ai/,—,"Lightspeed Venture Partners, Khosla Ventures, Coatue, DST Global, FirsthandVC","Coatue, Dell Technologies Capital, Khosla Ventures, Lightspeed Venture Partners",https://x.com/distylai,https://www.linkedin.com/company/distylai,101-250,"$175,000,000",2022
SAIC,https://www.crunchbase.com/organization/saic,"Sep 22, 2025","$522,131,700",Not Started,"Information Technology, Security, Service Industry, Software","Reston, Virginia, United States","SAIC specializes in IT, enterprise IT, engineering, and professional services.","5,885",http://www.saic.com/,$1B to $10B,"NYSERDA, U.S. Geothermal",U.S. Geothermal,https://x.com/SAICinc,http://www.linkedin.com/company/saicinc,10001+,"$500,000,000","Jun 1, 1969"
Moderne,https://www.crunchbase.com/organization/moderne-1c09,"Sep 22, 2025","$54,700,000",Not Started,"Cyber Security, Developer Tools, Information Technology, Software","Miami, Florida, United States",Moderne automates code remediation.,"6,425",https://moderne.ai/,$1M to $10M,"Morgan Stanley, Acrew Capital, Intel Capital, True Ventures, Bossa Invest","Acrew Capital, Intel Capital, True Ventures",https://x.com/moderneinc,https://www.linkedin.com/company/moderneinc/,11-50,"$5,000,000",Jun 2020
ANYbotics,https://www.crunchbase.com/organization/anybotics,"Sep 22, 2025","$152,448,957",Not Started,"Industrial Automation, Machinery Manufacturing, Manufacturing, Robotic Process Automation (RPA), Robotics","Zürich, Zurich, Switzerland",ANYbotics is a robotics company that offers autonomous robotic inspection solutions for industrial operations.,"7,506",https://www.anybotics.com/,$10M to $50M,"Bessemer Venture Partners, Aramco Ventures, Supernova Invest, TDK Ventures, Verve Ventures","Climate Investment, Innosuisse, NGP Capital, Qualcomm Ventures, Supernova Invest, Swisscom Ventures, Walden Catalyst",https://x.com/anybotics,http://linkedin.com/company/anybotics,101-250,"$20,000,000",2016
