Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Paragraf,https://www.crunchbase.com/organization/paragraf,"Aug 25, 2025","$140,730,245",Not Started,"Advanced Materials, Electronics, Industrial Engineering, Manufacturing","Somersham, Cambridgeshire, United Kingdom",Paragraf develops and manufactures graphene-based electronic devices for the sensors and diagnostics markets.,"3,871",https://www.paragraf.com/,$1M to $10M,"Mubadala, Amadeus Capital Partners, Parkwalk Advisors, IQ Capital, Molten Ventures","Advanced Propulsion Centre UK, Future Fifty, Innovate UK, Mubadala, New Science Ventures, Parkwalk Advisors, University of Cambridge Enterprise",https://x.com/Paragraf_Gr,https://www.linkedin.com/company/paragrafltd,101-250,"$55,000,000","Nov 25, 2015"
DeFi Development Corporation,https://www.crunchbase.com/organization/janover-ventures,"Aug 25, 2025","$1,304,539,052",Not Started,"B2B, Blockchain, Commercial Real Estate, Cryptocurrency, Decentralized Finance (DeFi), Finance, FinTech, Marketplace","Boca Raton, Florida, United States","DeFi Development Corp. develops blockchain and DeFi solutions, focusing on Solana accumulation, staking, and treasury management.","4,082",https://defidevcorp.com/,$1M to $10M,"Kraken, Borderless Capital, Pantera Capital, Arrington Capital, TVP",RK Capital Management,https://x.com/JanoverVentures,https://www.linkedin.com/company/janover-ventures,11-50,"$125,000,000","Apr 1, 2019"
ProVerum Medical,https://www.crunchbase.com/organization/proverum-medical,"Aug 25, 2025","$122,150,551",Not Started,"Health Care, Medical Device","Dublin, Dublin, Ireland",ProVerum Medical is a medtech company that develops novel minimally invasive devices to treat benign prostatic hyperplasia.,"4,471",https://www.proverummedical.com/,—,"OrbiMed, Enterprise Ireland, Ireland Strategic Investment Fund, Lightstone Ventures, MVM Life Science Partners","Atlantic Bridge University Fund, Gilde Healthcare, Lightstone Ventures, MVM Life Science Partners",https://x.com/proverummedical?lang=en,https://www.linkedin.com/company/proverum-limited,11-50,"$80,000,000",2016
The Boeing Company,https://www.crunchbase.com/organization/the-boeing-company,"Aug 25, 2025","$39,225,043,317",Not Started,"Aerospace, Manufacturing, National Security, Remote Sensing, Transportation","Arlington, Virginia, United States","Boeing is an aerospace company that manufactures, services, and repairs commercial airplanes, defense products, and space systems.","5,809",https://www.boeing.com/,$10B+,"Citi, Goldman Sachs, Bank of America, JP Morgan Chase, Citibank","NASA, New Mexico Economic Development Department",https://x.com/Boeing,https://www.linkedin.com/company/boeing,10001+,"$3,000,000,000","Jul 15, 1916"
OmniAb,https://www.crunchbase.com/organization/omniab,"Aug 25, 2025","$99,998,991",Not Started,"Biotechnology, Information Technology","Emeryville, California, United States",OmniAb® provides access to diverse antibody repertoires and screening technologies to enable discovery of next-generation therapeutics.,"6,042",http://www.omniab.com/,$10M to $50M,—,—,https://x.com/OmniAbTech,https://www.linkedin.com/company/omniab-inc,101-250,"$29,998,991",Feb 2021
Barti,https://www.crunchbase.com/organization/barti,"Aug 25, 2025","$19,584,486",Not Started,"Artificial Intelligence (AI), Electronic Health Record (EHR), Health Care, SaaS","San Francisco, California, United States",Barti offers an AI-powered electronic health record and practice management platform tailored for eye care providers.,"7,134",https://www.barti.com/,$1M to $10M,"Correlation Ventures, Five Elms Capital, Health Engine","Five Elms Capital, Health Engine",,https://www.linkedin.com/company/barti,11-50,"$15,084,486","Nov 21, 2021"
Pegasystems,https://www.crunchbase.com/organization/pegasystems,"Aug 25, 2025","$525,540,000",Not Started,"Artificial Intelligence (AI), CRM, Robotic Process Automation (RPA), Software","Cambridge, Massachusetts, United States",PegaSystems provides business process and customer relationship management solutions for organizations.,"8,658",http://www.pega.com/,$1B to $10B,"Golden Triangle Angel Network, Zyptera VC",—,https://x.com/pega,http://www.linkedin.com/company/165426,5001-10000,"$540,000","Apr 21, 1983"
Heritage Distilling,https://www.crunchbase.com/organization/heritage-distilling,"Aug 25, 2025","$224,687,180",Not Started,"Food and Beverage, Wine And Spirits","Gig Harbor, Washington, United States",Heritage Distilling operates as a craft distillery company.,"8,805",https://heritagedistilling.com/,$1M to $10M,"a16z crypto, Amber Group, dao5, Arrington Capital, Hashed",Story Foundation,https://x.com/HeritageDistill,https://www.linkedin.com/company/heritage-distilling-co-/,51-100,"$223,800,000",2012
Kira,https://www.crunchbase.com/organization/kira-12eb,"Aug 25, 2025","$8,700,000",Not Started,"Artificial Intelligence (AI), Financial Services, FinTech","Miami, Florida, United States","Kira is a unified API platform for organizations to execute payrolls, remittances, wallets, and cross-border payments.","9,841",https://www.kirafin.ai/,$1M to $10M,"Stellar Development Foundation, VamosVentures, Credibly Neutral, Michael Seibel, Grit Capital Partners",Blockchange Ventures,,https://www.linkedin.com/company/kirafinai/,11-50,"$6,700,000",2025
MP Materials,https://www.crunchbase.com/organization/mp-materials,"Aug 25, 2025","$2,383,500,000",Not Started,"Industrial, Mining, Sustainability","Las Vegas, Nevada, United States","MP Materials provides a sustainable, low-cost supply chain of coveted materials that help power the modern economy.","11,897",https://mpmaterials.com/,$100M to $500M,"JP Morgan Chase, U.S. Department of Defense, Government of United States of America, Sahsen Ventures, Department of Defense’s Office of Strategic Capital (OSC)","Chamath Palihapitiya, Department of Defense’s Office of Strategic Capital (OSC), Hancock Prospecting, JP Morgan Chase, Omega Advisors, Slate Path Capital, U.S. Department of Defense",,https://www.linkedin.com/company/mp-mine-operations-llc,501-1000,"$275,000,000",2014
Plexium,https://www.crunchbase.com/organization/plexium,"Aug 25, 2025","$225,115,703",Not Started,"Biotechnology, Health Care, Medical, Pharmaceutical, Therapeutics","San Diego, California, United States",Plexium develops a targeted protein degradation platform to find new therapies for cancer and other diseases.,"19,763",http://plexium.com/,$1M to $10M,"RA Capital Management, CRV, Lux Capital, TCG Crossover, SoftBank Vision Fund","Biotechnology Value Fund, CRV, DCVC Bio, Lux Capital, Pivotal bioVenture Partners, TCG Crossover, The Column Group",https://x.com/plexiumtx,https://www.linkedin.com/company/plexium,51-100,"$60,115,703",2018
Sola,https://www.crunchbase.com/organization/sola-069d,"Aug 25, 2025","$11,700,433",Not Started,"Consulting, Information Technology, Insurance, InsurTech","Atlanta, Georgia, United States",Sola is a natural disaster insurance company that offers data-driven property insurance policies.,"24,094",https://solainsurance.com/,Less than $1M,"FINTOP Capital, Overline, Georgia Institute of Technology, 10vc, JAM FINTOP","FINTOP Capital, JAM FINTOP",,https://www.linkedin.com/company/solainsurance,1-10,"$8,000,433",2022
Benefitbay,https://www.crunchbase.com/organization/benefitbay,"Aug 25, 2025","$12,527,393",Not Started,"Compliance, Employee Benefits, Small and Medium Businesses, Software","Kansas City, Missouri, United States","Benefitbay is the first-of its-kind, end-to-end solution that enables employers to offer personalized benefits for the modern workforce.","33,651",https://www.benefitbay.com/,$1M to $10M,"Liquid 2 Ventures, Right Side Capital Management, Invest Nebraska, Comeback Capital",—,https://x.com/benefitbay,https://www.linkedin.com/company/benefitbay,11-50,"$5,000,000",Feb 2021
Ortivity,https://www.crunchbase.com/organization/ortivity,"Aug 25, 2025","€200,000,000",Not Started,"Health Care, Medical, Outpatient Care","Munich, Bayern, Germany","Ortivity GmbH connects orthopedic practices, supporting outpatient care and practice management in the healthcare sector.","35,351",https://www.ortivity.de/,—,"Apheon, Unigestion",Apheon,,https://www.linkedin.com/company/ortivity,1001-5000,"€200,000,000",2022
ABO Energy,https://www.crunchbase.com/organization/abo-energy,"Aug 25, 2025","€240,000,000",Not Started,"Manufacturing, Renewable Energy, Wind Energy","Wiesbaden, Hessen, Germany","ABO Energy develops wind and solar energy projects, battery storage, and green hydrogen systems.","38,684",https://www.abo-wind.fi/,$100M to $500M,Commerzbank,Commerzbank,https://x.com/abo_energy,https://www.linkedin.com/company/abo-wind-oy,51-100,"€240,000,000",2013
QYOU Media,https://www.crunchbase.com/organization/qyoutv,"Aug 25, 2025","$38,835,266",Not Started,"Broadcasting, Social Media, Social Network, TV","Los Angeles, California, United States",QYOU Media operates in India and the United States producing and distributing content created by social media stars.,"42,472",https://www.qyoumedia.com/,$10M to $50M,"Canaccord Genuity Group, Cormark Securities Inc., Clarus Securities, Gravitas Securities, Brand Capital International","Brand Capital International, Clarus Securities, Cormark Securities Inc., PowerOne Capital Markets Limited, Primary Capital",https://x.com/qyoumedia,https://www.linkedin.com/company/qyou,1-10,"$750,000",2013
OPē Technologies,https://www.crunchbase.com/organization/ope-technologies,"Aug 25, 2025","$6,300,000",Not Started,"Cloud Computing, Network Hardware, Software","Mobile, Alabama, United States",OPē Technologies is a software development firm focusing on computers and cutting-edge technologies.,"54,750",https://www.opetechnologies.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/ope-technologies,11-50,"$6,300,000",2012
Buckeye Corrugated,https://www.crunchbase.com/organization/buckeye-container-company,"Aug 25, 2025","$33,304,762",Not Started,"Logistics, Packaging Services, Transportation","Wooster, Ohio, United States",Buckeye Corrugated is a packaging company providing corrugated and point-purchase packaging solutions and products.,"55,801",https://www.bcipkg.com/,$10M to $50M,—,—,,https://www.linkedin.com/company/buckeye-container-company/,501-1000,"$4,098,600",1958
McKenzie Health System,https://www.crunchbase.com/organization/mckenzie-health-system,"Aug 25, 2025","$74,100,000",Not Started,"Emergency Medicine, Health Care, Health Diagnostics, Medical","Sandusky, Michigan, United States","McKenzie Health System offers cardiac rehabilitation, laboratory, diagnostics, orthopedics, emergency care and family healthcare services.","74,948",https://mckenziehealth.org/,$10M to $50M,U.S. Department of Agriculture,U.S. Department of Agriculture,https://x.com/mckenziehealth1,https://www.linkedin.com/company/mckenzie-health-system/,251-500,"$74,100,000",Jun 1967
Synergy CHC,https://www.crunchbase.com/organization/synergy-chc,"Aug 25, 2025","$34,375,000",Not Started,"Health Care, Medical, Pharmaceutical","Westbrook, Maine, United States",One of the most innovative consumer healthcare and beauty companies in North America.,"106,954",http://synergychc.com/,$10M to $50M,"Knight Therapeutics, ACP Agency",Knight Therapeutics,https://x.com/synergy_chc,https://in.linkedin.com/company/synergy-chc-corp,11-50,"$4,375,000",2012
Safety Shot,https://www.crunchbase.com/organization/jupiter-wellness,"Aug 25, 2025","$50,000,000",Not Started,"Health Care, Wellness","Jupiter, Florida, United States","Jupiter Wellness translates innovative health science into revolutionary products aimed at skin, hair, sexual wellness, and general health.","119,484",https://safetyshotofficial.com/,Less than $1M,"FalconX, Core 4 Capital","Core 4 Capital, FalconX",https://x.com/JupiterWellness,https://www.linkedin.com/company/jupiterwellness,11-50,"$30,000,000",2018
Agrify,https://www.crunchbase.com/organization/agrify,"Aug 25, 2025","$329,710,770",Not Started,"Agriculture, Cannabis, Farming","Burlington, Massachusetts, United States",Agrify is a developer of premium indoor grow solutions for the cannabis and hemp marketplace.,"127,417",https://www.agrify.com/,$1M to $10M,"Green Thumb Industries, CP Acquisitions, Ben Kovler, GIC Acquisitions","Ben Kovler, Green Thumb Industries",https://x.com/agrifycorp,https://www.linkedin.com/company/agrify,51-100,"$45,000,000",2016
TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,"Aug 25, 2025","€145,930,000",Not Started,"Biotechnology, Health Care, Pharmaceutical","Berlin, Berlin, Germany",TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"162,158",https://www.tmepharma.com/,Less than $1M,"Andera Partners, Seventure Partners, Sofinnova Partners, Kreos Capital, bmp Ventures","Acuitas Investments, Andera Partners, Atlas Special Opportunities, Excalibur Fund Managers, German Federal Ministry of Education and Research, Sofinnova Partners, TVM Capital",https://x.com/noxxon_pharma,https://www.linkedin.com/company/noxxon-pharma-ag,51-100,"€500,000",1998
PediaMetrix,https://www.crunchbase.com/organization/pediametrix,"Aug 23, 2025","$6,507,402",Not Started,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical Device","Rockville, Maryland, United States",PediaMetrix brings AI and computer vision to pediatric health to lower cost and improve outcome.,"21,395",http://www.pediametrix.com/,$1M to $10M,"National Science Foundation, TEDCO, National Institutes of Health, Blu Venture Investors","Blu Venture Investors, National Institutes of Health, National Science Foundation",,https://www.linkedin.com/company/pediametrix/,1-10,"$2,000,000",2018
Labs,https://www.crunchbase.com/organization/labscompanies,"Aug 22, 2025","$65,000,000",Not Started,"Artificial Intelligence (AI), Augmented Reality, Blockchain, Cryptocurrency, Generative AI, Hardware, Social Media, Software, Virtual Reality, Wearables","Santa Monica, California, United States",Labs is a superintelligence human-enhancement technology supercompany on a mission to help build communities and advance human capabilities.,570,https://labscompanies.com/,$1M to $10M,"JetDebt Finance, Davis&Davis Venture Partners, Elz Ventures, JET Venture Capital, Jet Investments Group","Davis&Davis Venture Partners, DFD Venture Capital, Elz Ventures, Family of Firms, JetDebt Finance, Jet Investments Group, JET VC-IRA FUND, JET Venture Capital, Madu Partners, M&D Ventures, Sivad Science Initiative (2SI), Sivad VC",https://x.com/LabsCompanies,https://www.linkedin.com/company/labshq,1-10,"$35,000,000","Jan 5, 2025"
