Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Deel,https://www.crunchbase.com/organization/deel,"Oct 16, 2025","$1,281,999,396",Not Started,"Bookkeeping and Payroll, Compliance, Human Resources, Recruiting","San Francisco, California, United States","Deel offers a unified platform that supports payroll, HR, compliance, and workforce management across global teams.",157,https://www.deel.com/,$1B to $10B,"Andreessen Horowitz, Franklin Templeton, General Catalyst, Y Combinator, Coatue","Andreessen Horowitz, Coatue, Ribbit Capital, Spark Capital, Y Combinator, Y Combinator Continuity Fund",https://x.com/Deel,https://www.linkedin.com/company/Deel,5001-10000,"$300,000,000",2019
VeraDermics,https://www.crunchbase.com/organization/veradermics,"Oct 16, 2025","$260,705,000",Not Started,"Health Care, Pharmaceutical, Therapeutics","New Haven, Connecticut, United States",VeraDermics is a dermatology company that creates novel drug delivery mechanisms for a pain-free cure for skin conditions.,394,https://www.veradermics.com/,—,"SR One, OUP (Osage University Partners), Connecticut Innovations, Longitude Capital, Invus","Longitude Capital, OUP (Osage University Partners), PhiFund Ventures, SR One, Surveyor Capital, Suvretta Capital Management",https://x.com/veradermics,https://www.linkedin.com/company/veradermics-inc,1-10,"$150,000,000",Oct 2019
Northeastern University,https://www.crunchbase.com/organization/northeastern-university,"Oct 16, 2025","$78,460,410",Not Started,"Education, Higher Education, Universities","Boston, Massachusetts, United States",Northeastern University is a research university that offers a comprehensive range of undergraduate and graduate programs.,"1,370",https://www.northeastern.edu/,$1B to $10B,"Commonwealth of Massachusetts, Massachusetts Life Sciences Center, Andrew W. Mellon Foundation, MassVentures, Massachusetts Clean Energy Center","Alfred P. Sloan Foundation, Amin J Khoury, Andrew W. Mellon Foundation, Council on International Educational Exchang, Massachusetts AI Hub, Massachusetts Clean Energy Center, Massachusetts Life Sciences Center, MassAITC, National Telecommunications and Information Administration",https://x.com/Northeastern,https://www.linkedin.com/school/northeastern-university,5001-10000,"$520,543","Oct 3, 1898"
OneLayer,https://www.crunchbase.com/organization/onelayer,"Oct 16, 2025","$42,700,000",Not Started,"Asset Management, Cyber Security, Internet of Things, Network Security","Boston, Massachusetts, United States",OneLayer offers a security and asset management platform focused on private LTE and 5G networks.,"1,546",https://one-layer.com/,$1M to $10M,"Viola Ventures, Chevron Technology Ventures, McRock Capital, Maor Investments, Grove Ventures","Grove Ventures, Koch Disruptive Technologies, Maor Investments, Viola Ventures",https://x.com/OneLayerHQ,https://www.linkedin.com/company/one-layer,101-250,"$28,000,000",Sep 2021
LEXEO Therapeutics,https://www.crunchbase.com/organization/lexeo-therapeutics,"Oct 16, 2025","$514,000,000",Not Started,"Biotechnology, Life Science, Therapeutics","New York, New York, United States",LEXEO Therapeutics utilizes gene therapy to treat genetically defined cardiovascular and central nervous system diseases.,"2,766",https://www.lexeotx.com/,—,"RA Capital Management, Janus Henderson Investors, Omega Funds, Frazier Life Sciences, Adage Capital Management","Adage Capital Management, Balyasny Asset Management, Braidwell, D1 Capital Partners, Eventide, Frazier Life Sciences, Janus Henderson Investors, Longitude Capital, Omega Funds, Sarepta Therapeutics",,https://www.linkedin.com/company/lexeo-therapeutics,51-100,"$154,000,000",2018
SharpLink,https://www.crunchbase.com/organization/sharplink-ae3b,"Oct 16, 2025","$2,321,900,000",Not Started,"Casino, Fantasy Sports, Gambling, Sports","Minneapolis, Minnesota, United States","SharpLink is an online technology company that works with sports leagues, fantasy sports sites, and sports media companies.","3,022",https://www.sharplink.com/,$10M to $50M,"Ondo Finance, ConsenSys, Republic, Pantera Capital, Galaxy Digital",ConsenSys,https://x.com/SharpLinkGaming,https://www.linkedin.com/company/sharplink-us,1-10,"$76,500,000",2019
Bevel,https://www.crunchbase.com/organization/bevel-9eaa,"Oct 16, 2025","$14,994,979",Not Started,"Apps, Fitness, Health Care, mHealth, Wellness","New York, New York, United States","Bevel is a next-gen holistic wellness app unifying nutrition, sleep, recovery, strain, and stress tracking.","3,169",https://www.bevel.health/,$1M to $10M,"General Catalyst, South Park Commons","General Catalyst, South Park Commons",https://x.com/bevel_health,https://www.linkedin.com/company/bevel-health/,1-10,"$10,000,000",2021
Weave,https://www.crunchbase.com/organization/weave-afeb,"Oct 16, 2025","$42,999,993",Not Started,"Artificial Intelligence (AI), Biotechnology, Life Science","San Francisco, California, United States",Weave Bio is an AI-native platform transforming regulatory workflows and accelerating how novel therapies reach patients faster.,"3,985",https://www.weave.bio/,—,"U.S. Venture Partners, Innovation Endeavors, TMV, Pareto Holdings, Edward Lando","Innovation Endeavors, Magnetic Ventures, U.S. Venture Partners",,https://www.linkedin.com/company/weavebio/,11-50,"$20,000,000",2022
General Intuition,https://www.crunchbase.com/organization/general-intuition,"Oct 16, 2025","$133,700,000",Not Started,"Artificial Intelligence (AI), Foundational AI, Generative AI, Machine Learning","New York, New York, United States",General Intuition is a frontier research lab focused on teaching machines to learn and adapt through play.,"4,092",https://www.generalintuition.com/,—,"General Catalyst, Khosla Ventures, The Raine Group, Collaborative Fund, Chapter One","General Catalyst, Khosla Ventures",https://x.com/gen_intuition,https://www.linkedin.com/company/generalintuition,11-50,"$133,700,000",2025
Edible Garden,https://www.crunchbase.com/organization/edible-garden,"Oct 16, 2025","$18,850,000",Not Started,"Agriculture, AgTech, Farming, Sustainability","Belvidere, New Jersey, United States",Edible Garden is a controlled environment agriculture company that enhances its farming methods while minimizing waste.,"4,154",https://ediblegardenag.com/,$10M to $50M,"U.S. Department of Agriculture, Michigan Department of Labor and Economic Opportunity, Michigan Occupational Safety and Health Administration","Michigan Department of Labor and Economic Opportunity, Michigan Occupational Safety and Health Administration, U.S. Department of Agriculture",https://x.com/ediblegardenusa,https://www.linkedin.com/company/edible-garden,51-100,"$4,200,000",2015
Chainalysis,https://www.crunchbase.com/organization/chainalysis,"Oct 16, 2025","$536,620,000",Not Started,"Analytics, Blockchain, Cryptocurrency, FinTech, Software, Web3","New York, New York, United States","Chainalysis provides blockchain data and analysis to governments, banks, and businesses worldwide.","4,501",https://chainalysis.com/,$100M to $500M,"Accel, Techstars, Paradigm, Coatue, SV Angel","Accel, Addition, Benchmark, C1Fund, Coatue, GIC, Haun Ventures, MUFG Innovation Partners, Paradigm, Point Nine, Ribbit Capital, Sound Ventures, Sozo Ventures, Techstars",https://x.com/chainalysis,https://www.linkedin.com/company/chainalysis,501-1000,—,"Oct 1, 2014"
Chobani,https://www.crunchbase.com/organization/chobani,"Oct 16, 2025","$2,550,000,000",Not Started,"Food and Beverage, Food Processing, Manufacturing","Norwich, New York, United States",Chobani is a food company that produces and markets Greek yogurt crafted from natural ingredients.,"4,706",http://www.chobani.com/,$1B to $10B,TPG,TPG,https://x.com/Chobani,http://www.linkedin.com/company/chobani,1001-5000,"$650,000,000",2005
MGT Insurance,https://www.crunchbase.com/organization/cm-select-insurance-company,"Oct 16, 2025","$41,600,000",Not Started,"Consulting, Insurance, InsurTech","Greenwood Village, Colorado, United States",MGT Insurance provides insurance experience for the sales partners and policyholders.,"5,055",https://mgtinsurance.com/,—,"Mubadala Capital, Tacora Capital, Clocktower Technology Ventures, BDev Ventures",Mubadala Capital,,https://www.linkedin.com/company/mgtinsurance/,11-50,"$21,600,000",2020
BridGene Biosciences,https://www.crunchbase.com/organization/bridgene-biosciences,"Oct 16, 2025","$78,500,000",Not Started,"Biotechnology, Therapeutics","Sunnyvale, California, United States",BridGene Biosciences is a biotechnology company using cutting-edge chemoproteomic technology to discover and develop small molecules.,"5,450",http://bridgenebio.com/,$1M to $10M,"Lapam Capital, Bayland Capital, Kaitai Capital, Prox Ventures, Grains Valley Venture Capital","Bayland Capital, Lapam Capital, Wedo Venture Partners",,https://www.linkedin.com/company/bridgene-biosciences,11-50,"$28,000,000",2018
Jack & Jill AI,https://www.crunchbase.com/organization/jack-jill-ai,"Oct 16, 2025","$20,000,000",Not Started,"Artificial Intelligence (AI), Internet, Recruiting","London, England, United Kingdom",Jack & Jill AI tackles the problems of Traditional hiring processes.,"5,588",https://jackandjill.ai/,—,"Entrepreneurs First, Creandum, Episode 1, DIG Ventures, Playfair Capital",Creandum,,https://www.linkedin.com/company/jackjill/,11-50,"$20,000,000",2025
ExaCare,https://www.crunchbase.com/organization/exacare,"Oct 16, 2025","$36,500,000",Not Started,"Artificial Intelligence (AI), Elder Care, Health Care, Software","New York, New York, United States",ExaCare develops innovative software to enhance how assisted living facilities manage admissions and care for residents.,"6,175",http://exacare.com/,$1M to $10M,"Insight Partners, 1984 Ventures, Foundation Capital, Bienville Capital, Anonymous","Foundation Capital, Insight Partners",,https://www.linkedin.com/company/exa-care,11-50,"$30,000,000",2022
Counsel Health,https://www.crunchbase.com/organization/counsel-health,"Oct 16, 2025","$36,000,000",Not Started,"Artificial Intelligence (AI), Health Care, Medical, Personal Health","San Francisco, California, United States","The modern front door to healthcare. AI meets real doctors for instant, personalized, and safe medical guidance—anytime, anywhere.","6,716",https://www.counselhealth.com/,$1M to $10M,"Andreessen Horowitz, Pear VC, Floodgate, Google Ventures, Asymmetric Capital Partners","Andreessen Horowitz, Google Ventures",https://x.com/CounselHealth,https://www.linkedin.com/company/counselhealth/,11-50,"$25,000,000",2023
Wild Bioscience,https://www.crunchbase.com/organization/wild-bioscience,"Oct 16, 2025","£45,000,000",Not Started,"AgTech, Biotechnology, Sustainability","Oxford, Oxfordshire, United Kingdom","Wild Bioscience is a crop improvement company that provides carbon mitigation, yield enhancement, and farm productivity solutions.","7,601",https://www.wildbioscience.com/,—,"Oxford Science Enterprises, University of Oxford, Braavos Investment Advisers, Ellison Institute of Technology",Ellison Institute of Technology,,https://www.linkedin.com/company/wild-bioscience,11-50,"£45,000,000",2021
Conceal,https://www.crunchbase.com/organization/netabstraction-inc,"Oct 16, 2025","$35,000,000",Not Started,"Cyber Security, Information Technology, Internet, Network Security, SaaS","Augusta, Georgia, United States",Conceal offers a browser-native security platform that embeds zero-trust controls and policy enforcement directly into web browsers.,"7,652",https://www.conceal.io/,$10M to $50M,"Two Bear Capital, RRE Ventures, AllegisCyber, Gula Tech Adventures","AllegisCyber, RRE Ventures, Two Bear Capital",https://x.com/ConcealCyber,https://www.linkedin.com/company/conceal,101-250,"$26,000,000",2012
Lightshift Energy,https://www.crunchbase.com/organization/delorean-power,"Oct 16, 2025","$236,087,500",Not Started,"Energy, Energy Storage, Renewable Energy","Arlington, Virginia, United States",Lightshift Energy is a utility-scale energy storage development company.,"7,817",https://www.lightshift.com/,—,"Greenbacker Group, KeyBank, Aiga Capital Partners","Aiga Capital Partners, Greenbacker Group, KeyBank",,https://www.linkedin.com/company/lightshift-energy,11-50,"$75,000,000",2019
Bees & Bears,https://www.crunchbase.com/organization/bees-bears,"Oct 16, 2025","$528,277,311",Not Started,"Clean Energy, CleanTech, Energy, Financial Services, FinTech, Renewable Energy","Berlin, Berlin, Germany",Bees & Bears is a green fintech company that specializes in financing renewable energy solutions.,"8,692",https://www.beesandbears.com/,—,"Extantia Capital, Contrarian Ventures",—,,https://www.linkedin.com/company/bees-and-bears,11-50,"$5,000,000",2023
Daylight,https://www.crunchbase.com/organization/anode-labs,"Oct 16, 2025","$88,200,000",Not Started,"Energy, Energy Management, Renewable Energy","Austin, Texas, United States",The decentralized energy company,"9,401",https://godaylight.com/,$1M to $10M,"Coinbase Ventures, a16z crypto, Framework Ventures, Lerer Hippeau, M13","a16z crypto, Framework Ventures, Lattice Capital, Lerer Hippeau, Turtle Hill Capital",https://x.com/daylightenergy_,https://www.linkedin.com/company/daylightenergy,11-50,"$60,000,000",2022
AtaiBeckley,https://www.crunchbase.com/organization/atai-life-sciences-ag,"Oct 16, 2025","$796,250,000",Not Started,"Biotechnology, Life Science, Mental Health, Neuroscience, Therapeutics","Berlin, Berlin, Germany",AtaiBeckley develops innovative mental health treatments that address significant unmet medical needs.,"9,827",https://www.ataibeckley.com/,$1M to $10M,"Gaingels, Catalio Capital Management, Foresite Capital, Alpha Wave Global, Janus Henderson Investors","Apeiron Investment Group, Catalio Capital Management, Ferring Ventures, Hercules Capital, Michael Novogratz, National Institutes of Health, Nimble Ventures, Subversive Capital, Thiel Capital, Thor Bjorgolfsson, Woodline Partners",,https://www.linkedin.com/company/ataibeckley,51-100,"$149,500,000",2018
Second Nature AI,https://www.crunchbase.com/organization/secondnature-ai,"Oct 16, 2025","$37,500,000",Not Started,"Artificial Intelligence (AI), Machine Learning, SaaS, Software","Covina, California, United States","AI-Powered Role Plays - Practice any type of conversation with Second Nature AI's sales training software wherever, whenever you want.","9,893",https://secondnature.ai/,$10M to $50M,"Cardumen Capital, StageOne Ventures, Zoom, Zoom Apps Fund, Bright Pixel Capital","Bright Pixel Capital, Sienna Venture Capital, Signals Venture Capital, StageOne Ventures",https://x.com/SecondNatureAI,https://www.linkedin.com/company/second-nature-ai/,11-50,"$22,000,000",2018
